OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price,Latitude,Longitude
4981,JOHNNYS MARKET,"I-94, EXIT 110 & US-27",Marshall,MI,385,3.499,42.2721367,-84.9642008
4983,KWIK TRIP #603,"I-94, EXIT 28 & SR-128",Wilson,WI,451,3.549,44.9534314,-92.173789
4996,ZIP TRIP #54,"I-90, EXIT 452",Billings,MT,780,3.59066666,45.7874957,-108.49607
5003,TRAILWAY TRUCK STOP,US-301/SR-304,Centreville                             ,MD,22,3.259,39.0420588,-76.0674344
5006,SUNOCO,US-1/US-9,Linden,NJ,79,3.799,40.6220478,-74.2445902
5024,I 55 MOTOR PLAZA,"I-55,  EXIT 180",Pevely,MO,540,2.99066666,38.2833879,-90.3951204
5030,YESWAY #1030,US-63 & E MARY ST,Ottumwa,IA,320,3.399,41.0195659,-92.4116886
5044,TA MOUNT VERNON TRAVEL CENTER,"I-44, EXIT 46 & SR-39/SR265",Mount Vernon,MO,535,3.409,37.1036666,-93.8185401
5050,ROCK PORT TRUCK PLAZA,"I-29 & US-136, EXIT 110",Rock Port,MO,400,3.099,40.4111122,-95.5169286
5056,TREX MART #16,"I-35, EXIT, 61 & US-69",Winston,MO,276,3.119,39.8700035,-94.139947
5057,PHILLIPS 66,"I-35, EXIT 54 & I-35 BUS/US-36",Cameron,MO,276,3.099,39.7412703,-94.2384482
5060,CRAZY FREDS TRUCK SHOP,"I-40, EXIT 44 & US-66",Kingman,AZ,910,3.539,35.1895921,-114.0532996
5064,CLARK OIL #44,"I-59, EXIT 97",Laurel                                  ,MS,620,2.879,31.6940509,-89.1306124
5079,FASTLANE TAYLOR 63,US-61 & SR-6,Taylor,MO,494,3.01566666,39.9381011,-91.5237663
5085,K AN T TRUCKSTOP,"I-79, EXIT 137 & SR-310",Fairmont,WV,165,3.399,39.4850848,-80.1425781
5111,CIRCLE K #2723385,"I-59, EXIT 67 & US-49/SR-42",Hattiesburg,MS,620,3.149,31.3271189,-89.2903392
5117,CIRCLE K #4702361,"I-65, EXIT 130 & SR-334",Whitestown,IN,375,3.29233333,39.9972626,-86.3458296
5128,CASEYS #2769,"I-80, EXIT 220 & SR-149",Williamsburg,IA,380,3.14233333,41.6612394,-92.0095079
5131,TRAILS END TRUCK STOP,"I-29, EXIT 110 & US-136",Rock Port,MO,486,3.40566666,40.4111122,-95.5169286
5132,Travel Centers of America,"I-44, EXIT 208 & SR-19",Cuba,MO,574,3.26566666,38.063021,-91.4032473
5160,FUEL MART #727,"I-70, EXIT 193",Quaker City                             ,OH,249,3.16566666,39.9700707,-81.2992798
5163,Blue Sky #733,"US-78, EXIT 81 & SR-178",Belden,MS,742,2.939,34.3103831,-88.7883888
5165,ONE9 #046,"I-65, EXIT 6 & SR-100",Franklin,KY,415,3.08566666,38.2520423,-84.8633812
5167,SPEEDWAY #7575,"I-65, EXIT 255",Hobart,IN,290,3.63233333,41.5322592,-87.2550353
5170,FLYING J #516,"I-76, EXIT 161 & I-70",Breezewood,PA,14,5.099,39.9990119,-78.2404221
5183,PETRO STOPPING CENTER #74,I-95 & EXIT 106,Kenly,NC,205,3.709,35.5959363,-78.1240031
5191,NORTH POINT PLAZA,"I-90 & I-94, EXIT 115",Poynette,WI,420,3.17233333,43.3912031,-89.402862
5202,Chevron #306185,US-30,Montpelier,ID,825,3.699,42.3221498,-111.2977044
5203,OASIS TRAVEL CENTER,"I-10, EXIT 53",Robertsdale,AL,715,3.469,30.5552959,-87.7109526
5207,JJ TRAVEL PLAZA,"I-70, EXIT 70 & US-83",Oakley,KS,525,3.61566666,39.126385,-100.855611
5227,PILOT TRAVEL CENTERS #900,"I-95, EXIT 75",Dunn,NC,205,3.709,35.3076902,-78.6093257
5230,ONE9 #496,"I-80, EXIT 265",Atalissa,IA,270,3.01566666,41.5711357,-91.1659888
5232,CM EUNICE,US-190,Eunice,LA,730,3.399,30.4943669,-92.4176324
5234,SINCLAIR,SR-37,Monett,MO,277,3.29066666,36.9289518,-93.9277149
5236,FLYING J #875,"I-95,  EXIT 109",Elkton,MD,243,4.199,39.6065073,-75.8330934
5245,CASEYS #3842,US-36 & US-283,Norton,KS,357,3.15733333,39.7944702,-99.9100033
5247,EDGERTON TRAVEL PLAZA,"I-90, EXIT 160 & US-51",Edgerton,WI,420,3.199,42.8334758,-89.0693988
5249,Taylor's Stateline Travel Center,US-67 & SR-278,Neelyville,MO,275,2.999,36.561713,-90.5061465
5254,TA CANDLER TRAVEL CENTER,"I-40, EXIT 37",Candler,NC,210,3.799,35.5444359,-82.6838032
5255,7-ELEVEN #35788,"I-35, EXIT 215",Olathe,KS,400,3.339,38.8838856,-94.81887
5258,PT TRUCK STOP,"I-12, EXIT 42",Hammond                                 ,LA,623,3.249,30.5043583,-90.4611995
5282,CASEYS #3548,US-54 & US-61,Pratt,KS,357,3.14066666,37.6280602,-98.7485305
5285,TULLO TRUCK STOP,"I-95, EXIT 15E & US-1/US-9",Kearny,NJ,79,3.799,40.7684342,-74.1454214
5297,ERNIES TRUCK STOP,"I-90,  EXIT 179 & I-90 BUS/SR-17",Moses Lake,WA,920,3.999,47.1301417,-119.278077
5297,ERNIES TRUCK STOP,"I-90,  EXIT 179 & I-90 BUS/SR-17",Moses Lake,WA,920,3.949,47.1301417,-119.278077
5297,ERNIES TRUCK STOP,"I-90,  EXIT 179 & I-90 BUS/SR-17",Moses Lake,WA,920,4.179,47.1301417,-119.278077
5299,Sudden Service #62,"I-65, EXIT 6 & SR-100",Franklin,KY,460,3.084,38.2520423,-84.8633812
5302,ONE9 #258,"I-81, EXIT 150 & US-220 ALT & US-11",Troutville,VA,185,3.03233333,37.4181901,-79.8747687
5306,PILOT TRAVEL CENTERS #11,"I-76, EXIT 232",North Lima                              ,OH,573,3.799,40.9482165,-80.658496
5309,NEWBORN TRUCK STOP,I-20 EXIT 5,Tallapoosa,GA,48,3.40733333,33.7442912,-85.2879889
5310,FLYING J #576,"I-35, EXIT 69",Northfield,MN,515,3.859,44.4582041,-93.161159
5324,HY-MILER #2245,SR-53,Fremont,OH,550,3.38233333,41.3473413,-83.1134972
5341,KWIK STAR #1160,"US-75, EXIT 118 & SR-3",Le Mars,IA,408,3.299,42.792151,-96.1662993
5349,JET FOOD STORE #17,US-1/SR=4/SR-540 & US-220/SR-47,Wrens,GA,135,3.41566666,33.2076456,-82.391792
5363,SPEEDWAY #6767,"I-75, EXIT 20",Manheim,PA,70,4.499,40.1637359,-76.3952429
5389,FLYING J TRAVEL PLAZA #744,"I-15, EXIT 343",Ogden,UT,835,3.749,41.2230048,-111.9738429
5391,PWI #605,"I-10, EXIT 378",San Simon,AZ,640,2.959,32.2665117,-109.2270613
5399,FLYING J TRAVEL PLAZA #750,"I-81 & I-77, EXIT 80",Max Meadows,VA,185,3.549,36.981501,-80.9580491
5407,CASEYS #4535,US 81,Concordia                               ,KS,570,2.91233333,39.571543,-97.661141
5414,One9 #1216,"I-10 ,EXIT 200 & SR-84",Eloy,AZ,930,3.199,32.7551703,-111.553493
5414,Pride Travel Center dba One9 #1216,"I-10 ,EXIT 200 & SR-84",Eloy,AZ,930,3.199,32.7551703,-111.553493
5419,USA TRAVEL CENTER,"I-40, EXIT 48 & US-93",Kingman,AZ,910,3.399,35.1895921,-114.0532996
5422,K AND H TRUCK PLAZA,"I-57, EXIT 283 & US-24",Gilman,IL,290,3.159,40.7667015,-87.992262
5422,K AND H TRUCK PLAZA,"I-57, EXIT 283 & US-24",Gilman,IL,290,3.099,40.7667015,-87.992262
5424,WK TRUCK STOP,"US-231 & SR-9001, EXIT 75",Beaver Dam,KY,340,3.399,37.4019918,-86.8758256
5435,MEADE AUTO AND TRUCK PLAZA,US-54,Meade                                   ,KS,525,3.799,37.2091116,-100.396302
5436,PARKWAY MARATHON,"US-79, EXIT 94",Caneyville,KY,415,3.73233333,37.4242184,-86.4883148
5446,PETRO STOPPING CENTER #308,"I-20, EXIT 8 & SR-526",Shreveport,LA,745,3.17566666,32.5135356,-93.7477839
5462,BOOZER KWIK STOP,"I-15, EXIT 118",Idaho Falls                             ,ID,825,3.44733333,43.4887907,-112.03628
5464,PILOT TRAVEL CENTERS #48,"I-65, EXIT 86",Glendale,KY,415,3.609,37.6017278,-85.9055189
5474,One9 #88,"I-95/SR-9, EXIT 201 & SR-520",Cocoa,FL,143,3.37566666,28.3556635,-80.7325345
5477,CHEVRON #383766,"I-5, EXIT 216",Halsey,OR,935,3.099,44.3796117,-123.110065
5479,PILOT TRAVEL CENTERS #94,"I-75, EXIT 161",Punta Gorda,FL,225,3.799,26.9351529,-82.0512058
5479,PILOT TRAVEL CENTER #94,"I-75, EXIT 161",Punta Gorda,FL,225,3.799,26.9351529,-82.0512058
5491,49ER FUEL CENTER,"I-75, EXIT 49",East Bernstadt                          ,KY,410,2.999,37.1895318,-84.1177098
5492,BFS FOODS #68,"I-70, EXIT 3",Hancock                                 ,MD,22,4.129,39.6994024,-78.1820972
5522,ONE9 #301,"I-55,  EXIT 40",Marston,MO,275,3.109,36.5189503,-89.6125789
5523,TA LIMON TRAVEL CENTER,"I-70, EXIT 359 & US-24",Limon,CO,800,3.92066666,39.2625489,-103.6878419
5529,FLYING J #549,"I-77, EXIT 100 & 101",Mount Airy,NC,65,3.599,36.4993877,-80.6072138
5537,HUCKS TRAVEL CENTER #51 DBA FLYING J #889,"I-57/I-64, EXIT 95 & SR-15",Mount Vernon,IL,574,3.459,38.3172715,-88.9031201
5537,HUCKS TRAVEL CENTER #51 dba FLYING J #889,"I-57/I-64, EXIT 95 & SR-15",Mount Vernon,IL,574,3.499,38.3172715,-88.9031201
5537,HUCKS TRAVEL CENTER #51 DBA FLYING J #889,"I-57/I-64, EXIT 95 & SR-15",Mount Vernon,IL,574,3.359,38.3172715,-88.9031201
5537,HUCKS TRAVEL CENTER #51 DBA FLYING J #889,"I-57/I-64, EXIT 95 & SR-15",Mount Vernon,IL,574,3.599,38.3172715,-88.9031201
5537,HUCKS TRAVEL CENTER #51 dba FLYING J #889,"I-57/I-64, EXIT 95 & SR-15",Mount Vernon,IL,574,3.399,38.3172715,-88.9031201
5554,Southfork TRUCK STOP,"I-30, EXIT 63 & SR-53",Gurdon,AR,635,3.459,33.9182285,-93.1488168
5560,MIDWAY TRAVEL PLAZA,I-70 EXIT 121 & US-40,Columbia,MO,310,3.539,38.951883,-92.3337366
5569,TA EXPRESS NORWOOD #0450,US-60,Norwood,MO,535,3.449,37.1083858,-92.4148865
5570,PETRO STOPPING CENTER #310,"I-12, EXIT 40 & US-51 BUS",Hammond,LA,725,3.249,30.5043583,-90.4611995
5579,SAPP BROS TRAVEL CENTER,US-30,Columbus,NE,486,3.219,41.4292988,-97.3581439
5592,TA COLUMBIA NORTH,"I-20, EXIT 71 & US-21",Columbia,SC,46,3.439,34.000754,-81.0352313
5597,CM LAKE CHARLES FUEL STOP 36,"I-10, EXIT 36 & SR-397",Lake Charles,LA,690,3.299,30.2305095,-93.2169807
5601,BP,"I-24, EXIT 16",Paducah,KY,490,3.429,37.0833893,-88.6000478
5603,TA NORTH CANTON TRAVEL CENTER,"I-77, EXIT 111",North Canton,OH,249,3.624,40.875891,-81.4023356
5606,FLYING J #511,"I-94, EXIT 147",Mandan,ND,273,3.95233333,46.826415,-100.889704
5607,RICE MART,"I-45 & FM 1603, EXIT 238",Rice,TX,630,3.019,32.2437586,-96.4985967
5608,SHOP A LOTT  #3,US-84 & US-171,Mansfield                               ,LA,766,3.13566666,32.0218301,-93.7143492
5613,CHEVRON #381108,"I-82, EXIT 36",Yakima,WA,925,3.999,46.601557,-120.510842
5618,MCCLURE OIL #52,"I-65/US-52, EXIT 140 & SR-32",Lebanon                                 ,IN,375,3.584,40.0483744,-86.4691677
5649,Fast Stop,"I-10, EXIT 182 & SR-22",Sorrento                                ,LA,623,3.699,30.1843642,-90.8592632
5651,LOVES TRAVEL STOP #303,"I-64, EXIT 43 & SR-395",Waddy,KY,415,3.749,38.1370153,-85.0743978
5659,TEX-BEST #526,US-59 & US-281,George West,TX,625,3.299,28.3318242,-98.1171612
5660,Pride Convenience Store,"I-90, EXIT 51 & I-291",Chicopee,MA,100,3.509,42.1487691,-72.6071119
5661,TA Express #287,"I-40, EXIT 288 & SR-111",Cookeville,TN,460,3.299,36.1623886,-85.4997057
5667,PILOT TRAVEL CENTERS #393,"I-40, EXIT 24 & SR-209",Waynesville                             ,NC,210,3.759,35.4887476,-82.9888725
5669,KWIK TRIP #497,I-90 EXIT 266 & CR-12,Dakota,MN,515,3.474,44.666655,-93.044911
5670,TA MOUNT VERNON TRAVEL CENTER,"I-57 & I-64, EXIT 95",Mount Vernon,IL,574,3.449,38.3172715,-88.9031201
5670,TA MOUNT VERNON TRAVEL CENTER,"I-57 & I-64, EXIT 95",Mount Vernon,IL,574,3.499,38.3172715,-88.9031201
5670,TA MOUNT VERNON TRAVEL CENTER,"I-57 & I-64, EXIT 95",Mount Vernon,IL,574,3.539,38.3172715,-88.9031201
5674,TA MADISON TRAVEL CENTER,"I-20, EXIT 114 & US-441",Madison,GA,16,3.89066666,34.1307533,-83.1817407
5677,YESWAY #1178,CR-13,Kadoka,SD,506,3.189,43.833882,-101.509866
5691,Pilot Travel Center #666,"I-94, EXIT 30",Benton Harbor,MI,465,3.059,42.1167065,-86.4541894
5700,BEACON & BRIDGE #18,US-131 BUS,Big Rapids,MI,456,3.559,43.698078,-85.483656
5700,BEACON & BRIDGE #18,US-131 BUS,Big Rapids,MI,456,3.319,43.698078,-85.483656
5700,BEACON & BRIDGE #18,US-131 BUS,Big Rapids,MI,456,3.339,43.698078,-85.483656
5718,TOOT N TOTUM #104,US-287,Dalhart,TX,585,3.199,36.060408,-102.5180763
5721,TA BALTIMORE SOUTH TRAVEL CENTER,"I-95, EXIT 41A & SR-175 & US-1",Jessup,MD,22,4.599,39.1470015,-76.7699177
5729,MENOMONIE FARMERS UNION,"I-94, EXIT 45 & CR-B",Menomonie,WI,295,3.649,44.8765289,-91.9278716
5730,SCOTTS QUICK STOP,SR-53 & SR-46,Marlette,MI,342,3.399,43.326969,-83.08022
5739,PILOT TRAVEL CENTERS #284,"I-75, EXIT 18",Monroe                                  ,MI,325,3.399,41.9153358,-83.5135665
5739,PILOT TRAVEL CENTERS #284,"I-75, EXIT 18",Monroe                                  ,MI,325,3.299,41.9153358,-83.5135665
5739,PILOT TRAVEL CENTERS #284,"I-75, EXIT 18",Monroe                                  ,MI,325,3.559,41.9153358,-83.5135665
5739,PILOT TRAVEL CENTERS #284,"I-75, EXIT 18",Monroe                                  ,MI,325,3.249,41.9153358,-83.5135665
5739,PILOT TRAVEL CENTERS #284,"I-75, EXIT 18",Monroe                                  ,MI,325,3.439,41.9153358,-83.5135665
5751,TA LAKE PARK TRAVEL CENTER,"I-75,  EXIT 2",Lake Park,GA,20,3.31566666,30.6828653,-83.1798644
5754,ROAD TRIP OASIS PERRY,"I-69, EXIT 105 & SR-52",Perry,MI,406,3.799,42.8264205,-84.2194127
5754,ROAD TRIP OASIS PERRY,"I-69, EXIT 105 & SR-52",Perry,MI,406,3.699,42.8264205,-84.2194127
5758,SPEEDY Q MARKET #8206,"I-94, EXIT 274",Port Huron                              ,MI,325,3.899,42.9760854,-82.4333742
5770,Kwik Trip # 1281,"I-43, EXIT 107",Belgium                                 ,WI,444,3.25566666,43.4997212,-87.850367
5771,DUNES AUTO TRUCK PLAZA,"I-94, EXIT 12",Sawyer,MI,465,3.499,41.8853207,-86.5894666
5771,DUNES AUTO TRUCK PLAZA,"I-94, EXIT 12",Sawyer,MI,465,3.599,41.8853207,-86.5894666
5774,PJ TRAVEL PLAZA,"I-80, EXIT 192 & SR-880",Loganton,PA,138,3.479,41.0347015,-77.3066113
5780,BILLS TRUCKSTOP,"I-85, EXIT 86                 ",Linwood                                 ,NC,65,3.449,35.7506938,-80.3178306
5799,STAPLES OIL,"I-90, EXIT 146",Alden,MN,425,3.299,43.6703382,-93.5761961
5801,TA WYTHEVILLE TRAVEL CENTER,"I-81, EXIT 72 & I-77, EXIT 41",Wytheville,VA,185,3.519,36.9479966,-81.0869747
5821,TA PORTLAND TRAVEL CENTER,"I-5,  EXIT 278",Aurora,OR,935,4.03233333,45.2310497,-122.755035
5823,ENMARKET #863,"I-95, EXIT 8 & SR-88",Hardeeville,SC,195,3.08233333,32.2802665,-81.0726108
5830,115 TRUCKSTOP #5001,"I-94, EXIT 115",Marshall,MI,431,3.429,42.2721367,-84.9642008
5830,115 TRUCKSTOP #5001,"I-94, EXIT 115",Marshall,MI,431,3.499,42.2721367,-84.9642008
5830,115 TRUCKSTOP #5001,"I-94, EXIT 115",Marshall,MI,431,3.589,42.2721367,-84.9642008
5842,PETRO STOPPING CENTER #6367,"I-57,  EXIT 335",Monee,IL,290,3.459,41.420034,-87.7417115
5842,PETRO STOPPING CENTER #6367,"I-57,  EXIT 335",Monee,IL,290,3.499,41.420034,-87.7417115
5842,PETRO STOPPING CENTER #6367,"I-57,  EXIT 335",Monee,IL,290,3.399,41.420034,-87.7417115
5860,SPEEDWAY #4610,"I-35, EXIT 59 & SR-21",Faribault,MN,448,3.759,43.6647961,-93.9510501
5873,SOUTHERN VALLEY COOP,ST 14 BYPASS,Mankato                                 ,MN,425,3.499,44.1634663,-93.9993505
5901,ROTHSAY TRUCK STOP,"I-94, EXIT 38",Rothsay,MN,341,3.209,46.4739548,-96.2808631
5903,Circle K #2746447,I-94/US-52 EXIT 127 & US-71/SR-28,Sauk Centre,MN,250,3.189,45.737465,-94.9525216
5907,SPEEDWAY #4035,CR-101,Shakopee,MN,448,3.599,44.7980186,-93.5268986
5909,SINCLAIR,"I-90, EXIT 233",Saint Charles,MN,515,3.529,43.9693607,-92.0659824
5927,HARRISONBURG TRAVEL CENTER,"I-81,  EXIT 243 & US-11",Harrisonburg,VA,185,2.899,38.4493315,-78.8688833
5935,WESTHAMPTON VALERO,I-295 EXIT 47A,Mount Holly                             ,NJ,160,3.329,39.9928898,-74.7876624
5942,EXPRESS MART TRUCK STOP,"I-55, EXIT 185 & US-67/US-61",Barnhart,MO,540,2.99733333,38.3397205,-90.4067425
5944,LAKE MILLS TRAVEL PLAZA,"I-94, EXIT 259 & SR- 89/CR-G",Lake Mills,WI,420,3.36066666,43.0798032,-88.9125723
5946,PILOT TRAVEL CENTERS #918,I-90 EXIT 55,Rapid City,SD,506,3.999,44.0806041,-103.228023
5949,EXXON,US-59 & LOOP 151,Texarkana                               ,TX,723,3.16566666,33.4466745,-94.0771483
5951,ROAD RANGER #157,I-64 EXIT 41,Okawville,IL,540,3.799,38.4342164,-89.5503676
5963,OZONA ONE STOP,"I-10, EXIT 372",Ozona                                   ,TX,710,2.98233333,30.7127575,-101.2118253
5965,TRUCK TOWNE,I-29 EXIT 47 & SR-46,Beresford                               ,SD,572,3.159,43.0806132,-96.7742341
5971,WACO TRAVEL CENTER,SR-19,Perry,FL,20,3.699,30.1174351,-83.5818147
5979,TA LAFAYETTE TRAVEL CENTER,"I-10 & SR-182, EXIT 101",Lafayette,LA,600,3.134,30.2262187,-92.0178202
5980,THRIFT MART TRUCK PLAZA,"I-85/US-460, EXIT 63A & US-1/US-460 BUS",Petersburg,VA,180,3.199,37.227928,-77.4019268
5990,360 TRUCK STOP,US-360,Amelia Court House,VA,180,3.599,37.336473,-77.9890972
5996,Fast Stop Travel Centers #1134,"I-80/US-30, EXIT 99 & US-191/SR-373",Rock Springs,WY,827,3.499,41.5860557,-109.2194544
5999,PILOT TRAVEL STOP #492,"I-30, EXIT 78 & SR-7",Arkadelphia,AR,635,3.559,34.1209292,-93.053784
5999,PILOT TRAVEL CENTER #492,"I-30, EXIT 78 & SR-7",Arkadelphia,AR,635,3.499,34.1209292,-93.053784
6001,ALLSUPS #2392,US-70 & US-285,Roswell,NM,700,3.199,33.3943282,-104.5229518
6009,CASEYS #2652,US-65 & US-36,Chillicothe,MO,400,3.289,39.7948749,-93.5532779
6010,SEGOVIA TRUCK STOP,"I-10, EXIT 465",Junction,TX,739,2.999,30.4893555,-99.7720109
6018,TA BLOOMINGTON TRAVEL CENTER,"I-55, I-74 & I-39 , EXIT 160",Bloomington,IL,280,3.619,40.4797828,-88.9939147
6018,TA BLOOMINGTON TRAVEL CENTER,"I-55, I-74 & I-39 , EXIT 160",Bloomington,IL,280,3.649,40.4797828,-88.9939147
6018,TA BLOOMINGTON TRAVEL CENTER,"I-55, I-74 & I-39 , EXIT 160",Bloomington,IL,280,3.599,40.4797828,-88.9939147
6018,TA BLOOMINGTON TRAVEL CENTER,"I-55, I-74 & I-39 , EXIT 160",Bloomington,IL,280,3.449,40.4797828,-88.9939147
6018,TA BLOOMINGTON TRAVEL CENTER,"I-55, I-74 & I-39 , EXIT 160",Bloomington,IL,280,3.539,40.4797828,-88.9939147
6033,EMERY'S,US-54,Deerfield,MO,277,3.349,37.838381,-94.5079868
6037,CRYSTAL OIL,"I-129/US-20/US-75,  EXIT 2",South Sioux City,NE,527,3.549,42.4742963,-96.4135909
6041,COCKERHAM FUEL CENTER #4,"I-77, EXIT 14 & US-58/US-221",Hillsville,VA,185,3.28233333,36.7662528,-80.7370242
6047,FAST LANE #26,US-61,Eolia,MO,494,3.099,39.2358794,-91.0081918
6051,CIRCLE K #2709846,"I-25, EXIT 240",Longmont,CO,800,3.05733333,40.1672117,-105.101928
6057,PILOT TRAVEL CENTER #903,"I-70/US-40, EXIT 252",Salina,KS,523,3.759,38.8402805,-97.6114237
6057,PILOT TRAVEL CENTERS #903,"I-70/US-40, EXIT 252",Salina,KS,523,3.779,38.8402805,-97.6114237
6058,MOTOR INN AUTO TRUCK STOP,I-75 EXIT 110,Mendon,OH,370,3.199,40.673381,-84.5188439
6068,AYERCO #24,US-61 & CR MM,Hannibal,MO,494,3.099,39.7082498,-91.3587413
6082,Palmetto Truck Plaza,US-27/SR-25 & SR-826,Hialeah,FL,95,3.399,25.8575963,-80.2781057
6083,BP,"I-35, EXIT 33",Holt                                    ,MO,400,3.049,40.0989571,-95.2134565
6087,BREAK TIME #3173,US-54 & CR-HH,Fulton,MO,310,3.299,38.8467082,-91.9479586
6093,ONE9 #901,"I-80 & US-183, EXIT 257",Elm Creek,NE,330,2.96566666,40.7174179,-99.3732957
6096,Waverly Travel Center,US-23,Waverly                                 ,OH,315,3.41566666,39.126735,-82.9854553
6097,SAPP BROS TRAVEL CENTER,"I-80, EXIT 263",Elm Creek,NE,330,3.18733333,40.7174179,-99.3732957
6106,TA HUNTINGTON,"I-84, EXIT 353",Huntington,OR,982,3.639,44.3511565,-117.2663408
6111,HAWGS EXXON,US-167/SR-25,Batesville                              ,AR,418,3.359,35.7708144,-91.6531128
6150,CIRCLE K #2723707,"I-81,  EXIT 150",Troutville,VA,65,3.06566666,37.4181901,-79.8747687
6154,TA MOBILE TRAVEL CENTER,"I-10,  EXIT 4",Grand Bay,AL,715,3.13566666,30.4722153,-88.3465463
6164,PILOT TRAVEL CENTER #268,"I-80/US-6, EXIT 284",Walcott,IA,270,3.859,41.5857364,-90.7744597
6164,PILOT TRAVEL CENTERS #268,"I-80/US-6, EXIT 284",Walcott,IA,270,3.88566666,41.5857364,-90.7744597
6165,TEMP STOP #117,I-70 & GRAIN VALLEY RD EXIT 24,Grain Valley,MO,400,2.959,39.0187651,-94.1976452
6167,PILOT TRAVEL CENTERS #167,US-71,Nevada,MO,277,3.49566666,37.8381108,-94.3596185
6172,SPEEDWAY #2319,"I-96, EXIT 77",Portland,MI,431,3.699,42.8692006,-84.9030517
6172,SPEEDWAY #2319,"I-96, EXIT 77",Portland,MI,431,3.549,42.8692006,-84.9030517
6173,PILOT TRAVEL CENTERS #21,"I-94, EXIT 167",Dexter,MI,325,3.659,42.3372998,-83.8842
6173,PILOT TRAVEL CENTERS #21,"I-94, EXIT 167",Dexter,MI,325,3.599,42.3372998,-83.8842
6173,PILOT TRAVEL CENTERS #21,"I-94, EXIT 167",Dexter,MI,325,3.579,42.3372998,-83.8842
6173,PILOT TRAVEL CENTERS #21,"I-94, EXIT 167",Dexter,MI,325,3.649,42.3372998,-83.8842
6175,ONVO TRAVEL PLAZA - MIFFLINTOWN,US-322/US-22 & SR-35,Mifflintown,PA,138,3.479,40.5697996,-77.3969339
6179,HENDERSON TRAVEL PLAZA,"I-10, EXIT 115 & SR-347",Breaux Bridge                           ,LA,690,3.38566666,30.2735323,-91.8992837
6180,Circle #4703923,"I-24, EXIT 180B & US-27",Chattanooga,TN,285,2.78566666,35.0457219,-85.3094883
6182,Exxon,"I-20, EXIT 205 & SR-46",Heflin,AL,587,3.01566666,33.6489948,-85.5874584
6188,SIGNAL FOOD STORE #112,US-65 & SR-J,Ozark,MO,535,2.999,36.6467816,-92.4575198
6198,DAVIS TRAVEL CENTER #102,"I-95/US-301, EXIT 33 & SR-602",Stony Creek,VA,180,3.06566666,36.9479277,-77.4008113
6200,KWIK FILL #388,"I-80, EXIT 29 & SR-8",Harrisville,PA,165,3.404,41.1367335,-80.0092442
6206,PETRO PORTAGE,"I-90 & I-94, EXIT 108-A",Portage,WI,420,3.80733333,44.4604931,-89.5108818
6212,MR FUEL,"I-55, EXIT 180",Pevely,MO,540,3.01566666,38.2833879,-90.3951204
6214,PIONEER Travel Plaza,"I-41, EXIT 60 & SR-145",Richfield,WI,444,3.21566666,43.256116,-88.1939819
6215,FUEL HUB,"I-87, EXIT 21B",West Coxsackie,NY,12,3.599,42.3606399,-73.8167921
6218,LOVES TRAVEL STOP #215,"I-40, EXIT 16 & US-40 BUS/US-66",Gallup,NM,580,3.43733333,35.5283506,-108.743907
6219,SCHATZ CROSSROADS,US-2 /US-52,Minot,ND,452,3.549,48.23251,-101.296273
6221,LOVES TRAVEL STOP #214,I-10 EXIT 37,El Paso,TX,640,3.07566666,31.7601164,-106.4870404
6222,QUIKTRIP #236,"I-29/US-71, EXIT 18 & SR-92",Platte City,MO,400,2.999,39.3671841,-94.7795799
6227,MARLOWS FUEL CENTER,"I-20, EXIT 479",Dallas                                  ,TX,630,3.24066666,32.7762719,-96.7968559
6229,FUEL MART #764,"I-70, EXIT 66 & SR- 54",South Vienna                            ,OH,315,3.129,39.9270046,-83.6124236
6232,OASIS TRUCK STOP,"I-44 & SR-133, MM 145",Richland,MO,416,3.324,37.8569838,-92.4043396
6242,TA FORISTELL TRAVEL CENTER,"I-70, EXIT 203",Foristell,MO,540,3.019,38.8150501,-90.955972
6243,GARDEN INN TRAVEL PLAZA,US-60/US-63,Cabool,MO,535,3.299,37.123941,-92.1012678
6251,BREAUX BRIDGE VALERO #1408,"I-10 & SR-347, EXIT 115",Breaux Bridge,LA,730,3.499,30.2735323,-91.8992837
6252,PILOT TRAVEL CENTERS #12,I-80 & I-90 EXIT 71,Perrysburg,OH,550,3.759,41.5571178,-83.6279321
6258,CASEYS #6342,"I-29, EXIT 144 & US-169",Saint Joseph,MO,400,3.169,39.7686055,-94.8466322
6271,TA DENTON TRAVEL CENTER,"I-35, EXIT 471 & US-77",Denton,TX,630,3.254,33.1838787,-97.1413417
6275,TA SEATTLE EAST TRAVEL CENTER,"I-90, EXIT 34",North Bend,WA,962,3.959,47.4957757,-121.784889
6275,TA SEATTLE EAST TRAVEL CENTER,"I-90, EXIT 34",North Bend,WA,962,3.899,47.4957757,-121.784889
6275,TA SEATTLE EAST TRAVEL CENTER,"I-90, EXIT 34",North Bend,WA,962,3.859,47.4957757,-121.784889
6284,7-ELEVEN #40513,I-90/80-IN TOLL RD MM 22W,Portage,IN,365,3.999,41.5758708,-87.1761455
6286,APPLE MARKET #526,"I-64, EXIT 94",Winchester,KY,410,2.91566666,37.990079,-84.1796503
6290,FUEL KING NAPOLEON TRAVEL CENTER,"US-6/US-24/SR/CR-3, EXIT 41",Napoleon,OH,550,3.439,41.3922726,-84.1252243
